ticket,item,id_producto,producto,fecha_venta,cantidad,id_tamaño,tamaño,precio_unitario,costo_unitario,tipo_calzado,id_local,local,tipo_local,id_ciudad,ciudad,total_venta,total_costo,año,mes
77243,1,U001,RELAX UNIVERSE,16/08/2021,1,28N,28 NORMAL,1026,424,UNISEX,18,LORETO,PREMIUM,PUE,PUEBLA,1026,424,2021,08-ago
77451,1,U001,RELAX UNIVERSE,18/08/2021,1,27M,27 Y MEDIO,1026,424,UNISEX,13,ANDARES,PREMIUM,GDL,GUADALAJARA,1026,424,2021,08-ago
77936,1,U001,RELAX UNIVERSE,22/08/2021,3,19M,19 Y MEDIO,1026,424,UNISEX,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,3078,1272,2021,08-ago
78540,1,U001,RELAX UNIVERSE,27/08/2021,1,21N,21 NORMAL,1026,424,UNISEX,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,1026,424,2021,08-ago
78951,1,U001,RELAX UNIVERSE,29/08/2021,1,27M,27 Y MEDIO,1026,424,UNISEX,3,ESFERA,PREMIUM,MTY,MONTERREY,1026,424,2021,08-ago
79099,1,U001,RELAX UNIVERSE,31/08/2021,1,19N,19 NORMAL,1026,424,UNISEX,3,ESFERA,PREMIUM,MTY,MONTERREY,1026,424,2021,08-ago
79415,1,U001,RELAX UNIVERSE,02/09/2021,1,30M,30 Y MEDIO,1026,424,UNISEX,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,1026,424,2021,09-sep
79692,1,U001,RELAX UNIVERSE,05/09/2021,2,29N,29 NORMAL,1026,424,UNISEX,18,LORETO,PREMIUM,PUE,PUEBLA,2052,848,2021,09-sep
79824,1,U001,RELAX UNIVERSE,06/09/2021,1,28M,28 Y MEDIO,1026,424,UNISEX,18,LORETO,PREMIUM,PUE,PUEBLA,1026,424,2021,09-sep
80143,1,U001,RELAX UNIVERSE,08/09/2021,1,22M,22 Y MEDIO,1026,424,UNISEX,18,LORETO,PREMIUM,PUE,PUEBLA,1026,424,2021,09-sep
80691,1,U001,RELAX UNIVERSE,14/09/2021,1,24M,24 Y MEDIO,1026,424,UNISEX,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,1026,424,2021,09-sep
83970,1,U001,RELAX UNIVERSE,14/10/2021,1,21M,21 Y MEDIO,1026,424,UNISEX,18,LORETO,PREMIUM,PUE,PUEBLA,1026,424,2021,10-oct
84349,1,U001,RELAX UNIVERSE,19/10/2021,1,21M,21 Y MEDIO,1026,424,UNISEX,3,ESFERA,PREMIUM,MTY,MONTERREY,1026,424,2021,10-oct
84485,1,U001,RELAX UNIVERSE,20/10/2021,1,29N,29 NORMAL,1026,424,UNISEX,3,ESFERA,PREMIUM,MTY,MONTERREY,1026,424,2021,10-oct
84657,1,U001,RELAX UNIVERSE,22/10/2021,1,19N,19 NORMAL,1026,424,UNISEX,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,1026,424,2021,10-oct
86086,1,U001,RELAX UNIVERSE,08/11/2021,1,18M,18 Y MEDIO,1026,424,UNISEX,3,ESFERA,PREMIUM,MTY,MONTERREY,1026,424,2021,11-nov
86265,1,U001,RELAX UNIVERSE,10/11/2021,1,22M,22 Y MEDIO,1026,424,UNISEX,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,1026,424,2021,11-nov
87558,2,U001,RELAX UNIVERSE,22/11/2021,1,27M,27 Y MEDIO,1026,424,UNISEX,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,1026,424,2021,11-nov
87916,1,U001,RELAX UNIVERSE,25/11/2021,1,29M,29 Y MEDIO,1026,424,UNISEX,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,1026,424,2021,11-nov
88108,1,U001,RELAX UNIVERSE,27/11/2021,1,27N,27 NORMAL,1026,424,UNISEX,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,1026,424,2021,11-nov
89148,1,U001,RELAX UNIVERSE,05/12/2021,1,19M,19 Y MEDIO,1026,424,UNISEX,3,ESFERA,PREMIUM,MTY,MONTERREY,1026,424,2021,12-dic
89453,1,U001,RELAX UNIVERSE,08/12/2021,1,20M,20 Y MEDIO,1026,424,UNISEX,3,ESFERA,PREMIUM,MTY,MONTERREY,1026,424,2021,12-dic
89654,1,U001,RELAX UNIVERSE,10/12/2021,1,26N,26 NORMAL,1026,424,UNISEX,18,LORETO,PREMIUM,PUE,PUEBLA,1026,424,2021,12-dic
89789,1,U001,RELAX UNIVERSE,12/12/2021,1,30N,30 NORMAL,1026,424,UNISEX,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,1026,424,2021,12-dic
93313,1,U001,RELAX UNIVERSE,15/12/2021,1,26N,26 NORMAL,1026,424,UNISEX,1,NUEVO SUR,PREMIUM,MTY,MONTERREY,1026,424,2021,12-dic
94000,1,U001,RELAX UNIVERSE,17/12/2021,1,25M,25 Y MEDIO,1026,424,UNISEX,9,PEDREGAL,PREMIUM,CMX,CIUDAD DE MÉXICO,1026,424,2021,12-dic
90047,1,U001,RELAX UNIVERSE,17/12/2021,1,30N,30 NORMAL,1026,424,UNISEX,18,LORETO,PREMIUM,PUE,PUEBLA,1026,424,2021,12-dic
93115,1,U001,RELAX UNIVERSE,27/12/2021,1,27N,27 NORMAL,1026,424,UNISEX,6,PERISUR,PREMIUM,CMX,CIUDAD DE MÉXICO,1026,424,2021,12-dic
98979,1,U001,RELAX UNIVERSE,28/12/2021,1,25M,25 Y MEDIO,1026,424,UNISEX,13,ANDARES,PREMIUM,GDL,GUADALAJARA,1026,424,2021,12-dic
93671,1,U001,RELAX UNIVERSE,28/12/2021,1,26N,26 NORMAL,1026,424,UNISEX,18,LORETO,PREMIUM,PUE,PUEBLA,1026,424,2021,12-dic
90712,1,U001,RELAX UNIVERSE,31/12/2021,1,25N,25 NORMAL,1026,424,UNISEX,3,ESFERA,PREMIUM,MTY,MONTERREY,1026,424,2021,12-dic
10325,1,U001,RELAX UNIVERSE,04/01/2020,1,18N,18 NORMAL,900,424,UNISEX,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2020,01-ene
10384,1,U001,RELAX UNIVERSE,04/01/2020,1,30N,30 NORMAL,900,424,UNISEX,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2020,01-ene
10455,1,U001,RELAX UNIVERSE,05/01/2020,2,22N,22 NORMAL,900,424,UNISEX,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,1800,848,2020,01-ene
10755,1,U001,RELAX UNIVERSE,08/01/2020,1,19M,19 Y MEDIO,900,424,UNISEX,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2020,01-ene
10903,1,U001,RELAX UNIVERSE,09/01/2020,1,25N,25 NORMAL,900,424,UNISEX,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2020,01-ene
11363,1,U001,RELAX UNIVERSE,14/01/2020,1,28N,28 NORMAL,900,424,UNISEX,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,900,424,2020,01-ene
11484,1,U001,RELAX UNIVERSE,15/01/2020,1,24M,24 Y MEDIO,900,424,UNISEX,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2020,01-ene
12136,1,U001,RELAX UNIVERSE,23/01/2020,1,25N,25 NORMAL,900,424,UNISEX,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2020,01-ene
12291,1,U001,RELAX UNIVERSE,25/01/2020,1,20M,20 Y MEDIO,900,424,UNISEX,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,900,424,2020,01-ene
12333,1,U001,RELAX UNIVERSE,25/01/2020,1,18N,18 NORMAL,900,424,UNISEX,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,900,424,2020,01-ene
12889,1,U001,RELAX UNIVERSE,31/01/2020,1,29N,29 NORMAL,900,424,UNISEX,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,900,424,2020,01-ene
13016,1,U001,RELAX UNIVERSE,01/02/2020,1,30N,30 NORMAL,900,424,UNISEX,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2020,02-feb
13053,1,U001,RELAX UNIVERSE,01/02/2020,1,30M,30 Y MEDIO,900,424,UNISEX,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,900,424,2020,02-feb
13385,1,U001,RELAX UNIVERSE,04/02/2020,1,28N,28 NORMAL,900,424,UNISEX,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,900,424,2020,02-feb
13759,1,U001,RELAX UNIVERSE,07/02/2020,1,23M,23 Y MEDIO,900,424,UNISEX,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,900,424,2020,02-feb
14151,1,U001,RELAX UNIVERSE,11/02/2020,1,27M,27 Y MEDIO,900,424,UNISEX,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,900,424,2020,02-feb
14407,1,U001,RELAX UNIVERSE,14/02/2020,1,20N,20 NORMAL,900,424,UNISEX,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2020,02-feb
14463,1,U001,RELAX UNIVERSE,14/02/2020,1,28N,28 NORMAL,900,424,UNISEX,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2020,02-feb
15614,1,U001,RELAX UNIVERSE,25/02/2020,1,29N,29 NORMAL,900,424,UNISEX,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,900,424,2020,02-feb
16783,1,U001,RELAX UNIVERSE,05/03/2020,1,19M,19 Y MEDIO,900,424,UNISEX,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2020,03-mar
19035,1,U001,RELAX UNIVERSE,22/03/2020,1,22N,22 NORMAL,900,424,UNISEX,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2020,03-mar
19035,2,U001,RELAX UNIVERSE,22/03/2020,1,20N,20 NORMAL,900,424,UNISEX,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2020,03-mar
19717,1,U001,RELAX UNIVERSE,29/03/2020,1,24N,24 NORMAL,900,424,UNISEX,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,900,424,2020,03-mar
19748,1,U001,RELAX UNIVERSE,30/03/2020,1,21N,21 NORMAL,900,424,UNISEX,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,900,424,2020,03-mar
19814,1,U001,RELAX UNIVERSE,30/03/2020,1,26N,26 NORMAL,900,424,UNISEX,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,900,424,2020,03-mar
20275,1,U001,RELAX UNIVERSE,04/04/2020,1,29M,29 Y MEDIO,900,424,UNISEX,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,900,424,2020,04-abr
20425,1,U001,RELAX UNIVERSE,06/04/2020,1,27M,27 Y MEDIO,900,424,UNISEX,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2020,04-abr
20911,1,U001,RELAX UNIVERSE,10/04/2020,1,23N,23 NORMAL,900,424,UNISEX,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2020,04-abr
21047,1,U001,RELAX UNIVERSE,12/04/2020,1,20N,20 NORMAL,900,424,UNISEX,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,900,424,2020,04-abr
21705,1,U001,RELAX UNIVERSE,18/04/2020,1,21M,21 Y MEDIO,900,424,UNISEX,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2020,04-abr
22053,1,U001,RELAX UNIVERSE,22/04/2020,1,20M,20 Y MEDIO,900,424,UNISEX,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,900,424,2020,04-abr
22330,1,U001,RELAX UNIVERSE,25/04/2020,1,28N,28 NORMAL,900,424,UNISEX,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2020,04-abr
22704,1,U001,RELAX UNIVERSE,30/04/2020,1,30N,30 NORMAL,900,424,UNISEX,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,900,424,2020,04-abr
23081,1,U001,RELAX UNIVERSE,04/05/2020,1,21M,21 Y MEDIO,900,424,UNISEX,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,900,424,2020,05-may
24346,1,U001,RELAX UNIVERSE,15/05/2020,1,26N,26 NORMAL,900,424,UNISEX,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,900,424,2020,05-may
25344,1,U001,RELAX UNIVERSE,27/05/2020,1,30M,30 Y MEDIO,900,424,UNISEX,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2020,05-may
26221,1,U001,RELAX UNIVERSE,02/06/2020,1,23N,23 NORMAL,900,424,UNISEX,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,900,424,2020,06-jun
26626,1,U001,RELAX UNIVERSE,06/06/2020,1,24M,24 Y MEDIO,900,424,UNISEX,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2020,06-jun
27750,1,U001,RELAX UNIVERSE,16/06/2020,1,23M,23 Y MEDIO,900,424,UNISEX,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2020,06-jun
27970,1,U001,RELAX UNIVERSE,19/06/2020,1,22M,22 Y MEDIO,900,424,UNISEX,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,900,424,2020,06-jun
28648,1,U001,RELAX UNIVERSE,25/06/2020,1,19M,19 Y MEDIO,900,424,UNISEX,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,900,424,2020,06-jun
29726,1,U001,RELAX UNIVERSE,08/07/2020,1,24N,24 NORMAL,900,424,UNISEX,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,900,424,2020,07-jul
30896,1,U001,RELAX UNIVERSE,18/07/2020,1,24N,24 NORMAL,900,424,UNISEX,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,900,424,2020,07-jul
31143,1,U001,RELAX UNIVERSE,21/07/2020,1,26M,26 Y MEDIO,900,424,UNISEX,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,900,424,2020,07-jul
31180,1,U001,RELAX UNIVERSE,22/07/2020,1,23M,23 Y MEDIO,900,424,UNISEX,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,900,424,2020,07-jul
31382,1,U001,RELAX UNIVERSE,25/07/2020,1,26M,26 Y MEDIO,900,424,UNISEX,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2020,07-jul
31489,1,U001,RELAX UNIVERSE,26/07/2020,1,28M,28 Y MEDIO,900,424,UNISEX,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2020,07-jul
32466,1,U001,RELAX UNIVERSE,04/08/2020,1,27M,27 Y MEDIO,900,424,UNISEX,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,900,424,2020,08-ago
32530,1,U001,RELAX UNIVERSE,05/08/2020,1,21N,21 NORMAL,900,424,UNISEX,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,900,424,2020,08-ago
33071,1,U001,RELAX UNIVERSE,10/08/2020,1,26M,26 Y MEDIO,900,424,UNISEX,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,900,424,2020,08-ago
34048,1,U001,RELAX UNIVERSE,15/08/2020,1,22M,22 Y MEDIO,900,424,UNISEX,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,900,424,2020,08-ago
34143,1,U001,RELAX UNIVERSE,16/08/2020,1,28M,28 Y MEDIO,900,424,UNISEX,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,900,424,2020,08-ago
35122,1,U001,RELAX UNIVERSE,24/08/2020,1,18M,18 Y MEDIO,900,424,UNISEX,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2020,08-ago
35318,1,U001,RELAX UNIVERSE,26/08/2020,1,28N,28 NORMAL,900,424,UNISEX,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,900,424,2020,08-ago
35476,1,U001,RELAX UNIVERSE,27/08/2020,1,25N,25 NORMAL,900,424,UNISEX,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,900,424,2020,08-ago
35740,1,U001,RELAX UNIVERSE,28/08/2020,1,26M,26 Y MEDIO,900,424,UNISEX,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,900,424,2020,08-ago
36094,1,U001,RELAX UNIVERSE,01/09/2020,1,21M,21 Y MEDIO,900,424,UNISEX,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,900,424,2020,09-sep
36342,1,U001,RELAX UNIVERSE,02/09/2020,1,23N,23 NORMAL,900,424,UNISEX,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2020,09-sep
36360,1,U001,RELAX UNIVERSE,03/09/2020,1,18M,18 Y MEDIO,900,424,UNISEX,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2020,09-sep
36469,1,U001,RELAX UNIVERSE,05/09/2020,1,19N,19 NORMAL,900,424,UNISEX,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,900,424,2020,09-sep
36586,1,U001,RELAX UNIVERSE,06/09/2020,1,19N,19 NORMAL,900,424,UNISEX,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2020,09-sep
36993,1,U001,RELAX UNIVERSE,09/09/2020,1,29M,29 Y MEDIO,900,424,UNISEX,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2020,09-sep
37342,1,U001,RELAX UNIVERSE,12/09/2020,1,26N,26 NORMAL,900,424,UNISEX,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,900,424,2020,09-sep
37844,1,U001,RELAX UNIVERSE,16/09/2020,1,28M,28 Y MEDIO,900,424,UNISEX,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,900,424,2020,09-sep
38266,1,U001,RELAX UNIVERSE,18/09/2020,1,30M,30 Y MEDIO,900,424,UNISEX,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2020,09-sep
39529,1,U001,RELAX UNIVERSE,30/09/2020,1,21N,21 NORMAL,900,424,UNISEX,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2020,09-sep
39844,1,U001,RELAX UNIVERSE,03/10/2020,1,19M,19 Y MEDIO,900,424,UNISEX,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2020,10-oct
40109,1,U001,RELAX UNIVERSE,07/10/2020,1,27M,27 Y MEDIO,900,424,UNISEX,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2020,10-oct
40412,1,U001,RELAX UNIVERSE,09/10/2020,1,21N,21 NORMAL,900,424,UNISEX,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2020,10-oct
40748,1,U001,RELAX UNIVERSE,12/10/2020,1,21N,21 NORMAL,900,424,UNISEX,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,900,424,2020,10-oct
40865,1,U001,RELAX UNIVERSE,13/10/2020,1,29N,29 NORMAL,900,424,UNISEX,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,900,424,2020,10-oct
40945,1,U001,RELAX UNIVERSE,13/10/2020,1,29N,29 NORMAL,900,424,UNISEX,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,900,424,2020,10-oct
41094,1,U001,RELAX UNIVERSE,15/10/2020,1,26M,26 Y MEDIO,900,424,UNISEX,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,900,424,2020,10-oct
41165,1,U001,RELAX UNIVERSE,16/10/2020,1,24N,24 NORMAL,900,424,UNISEX,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,900,424,2020,10-oct
41747,1,U001,RELAX UNIVERSE,22/10/2020,1,27N,27 NORMAL,900,424,UNISEX,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2020,10-oct
42358,1,U001,RELAX UNIVERSE,29/10/2020,1,24M,24 Y MEDIO,900,424,UNISEX,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2020,10-oct
42844,1,U001,RELAX UNIVERSE,02/11/2020,1,21N,21 NORMAL,900,424,UNISEX,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,900,424,2020,11-nov
42911,1,U001,RELAX UNIVERSE,03/11/2020,1,27M,27 Y MEDIO,900,424,UNISEX,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,900,424,2020,11-nov
42980,1,U001,RELAX UNIVERSE,04/11/2020,1,24N,24 NORMAL,900,424,UNISEX,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,900,424,2020,11-nov
43071,1,U001,RELAX UNIVERSE,04/11/2020,1,29M,29 Y MEDIO,900,424,UNISEX,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2020,11-nov
44014,1,U001,RELAX UNIVERSE,14/11/2020,1,29M,29 Y MEDIO,900,424,UNISEX,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,900,424,2020,11-nov
44673,1,U001,RELAX UNIVERSE,19/11/2020,1,27N,27 NORMAL,900,424,UNISEX,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,900,424,2020,11-nov
44763,1,U001,RELAX UNIVERSE,19/11/2020,1,22M,22 Y MEDIO,900,424,UNISEX,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,900,424,2020,11-nov
45076,1,U001,RELAX UNIVERSE,21/11/2020,1,28M,28 Y MEDIO,900,424,UNISEX,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,900,424,2020,11-nov
45087,1,U001,RELAX UNIVERSE,21/11/2020,1,20N,20 NORMAL,900,424,UNISEX,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2020,11-nov
46381,1,U001,RELAX UNIVERSE,03/12/2020,1,21M,21 Y MEDIO,900,424,UNISEX,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2020,12-dic
46700,1,U001,RELAX UNIVERSE,06/12/2020,1,28M,28 Y MEDIO,900,424,UNISEX,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,900,424,2020,12-dic
48072,1,U001,RELAX UNIVERSE,14/12/2020,1,21M,21 Y MEDIO,900,424,UNISEX,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2020,12-dic
48275,1,U001,RELAX UNIVERSE,16/12/2020,1,21N,21 NORMAL,900,424,UNISEX,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,900,424,2020,12-dic
48492,1,U001,RELAX UNIVERSE,18/12/2020,1,27M,27 Y MEDIO,900,424,UNISEX,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,900,424,2020,12-dic
49847,1,U001,RELAX UNIVERSE,30/12/2020,1,30M,30 Y MEDIO,900,424,UNISEX,5,COYOACAN,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2020,12-dic
50487,1,U001,RELAX UNIVERSE,05/01/2021,1,30N,30 NORMAL,900,424,UNISEX,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2021,01-ene
50585,1,U001,RELAX UNIVERSE,06/01/2021,1,26N,26 NORMAL,900,424,UNISEX,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2021,01-ene
50622,1,U001,RELAX UNIVERSE,06/01/2021,1,22M,22 Y MEDIO,900,424,UNISEX,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2021,01-ene
50837,1,U001,RELAX UNIVERSE,08/01/2021,1,27M,27 Y MEDIO,900,424,UNISEX,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,900,424,2021,01-ene
51100,1,U001,RELAX UNIVERSE,10/01/2021,1,24M,24 Y MEDIO,900,424,UNISEX,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2021,01-ene
52036,1,U001,RELAX UNIVERSE,19/01/2021,1,25N,25 NORMAL,900,424,UNISEX,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,900,424,2021,01-ene
52957,1,U001,RELAX UNIVERSE,27/01/2021,1,23M,23 Y MEDIO,900,424,UNISEX,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,900,424,2021,01-ene
53001,1,U001,RELAX UNIVERSE,27/01/2021,1,18M,18 Y MEDIO,900,424,UNISEX,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2021,01-ene
53262,1,U001,RELAX UNIVERSE,29/01/2021,1,19N,19 NORMAL,900,424,UNISEX,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,900,424,2021,01-ene
54540,1,U001,RELAX UNIVERSE,07/02/2021,1,18N,18 NORMAL,900,424,UNISEX,19,ANGELOPOLIS,ESTÁNDAR,PUE,PUEBLA,900,424,2021,02-feb
54661,1,U001,RELAX UNIVERSE,08/02/2021,1,27M,27 Y MEDIO,900,424,UNISEX,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,900,424,2021,02-feb
54690,1,U001,RELAX UNIVERSE,08/02/2021,1,29N,29 NORMAL,900,424,UNISEX,8,BUENAVISTA,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2021,02-feb
55019,1,U001,RELAX UNIVERSE,11/02/2021,1,18N,18 NORMAL,900,424,UNISEX,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,900,424,2021,02-feb
55112,1,U001,RELAX UNIVERSE,12/02/2021,1,28N,28 NORMAL,900,424,UNISEX,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,900,424,2021,02-feb
55541,1,U001,RELAX UNIVERSE,16/02/2021,1,25M,25 Y MEDIO,900,424,UNISEX,4,PLAZA FIESTA,ESTÁNDAR,MTY,MONTERREY,900,424,2021,02-feb
56345,1,U001,RELAX UNIVERSE,21/02/2021,1,23N,23 NORMAL,900,424,UNISEX,10,IZCALI,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2021,02-feb
58627,1,U001,RELAX UNIVERSE,12/03/2021,1,18M,18 Y MEDIO,900,424,UNISEX,15,CENTRO MAGNO,ESTÁNDAR,GDL,GUADALAJARA,900,424,2021,03-mar
59274,1,U001,RELAX UNIVERSE,18/03/2021,1,22N,22 NORMAL,900,424,UNISEX,2,CITADEL,ESTÁNDAR,MTY,MONTERREY,900,424,2021,03-mar
59302,1,U001,RELAX UNIVERSE,18/03/2021,1,27M,27 Y MEDIO,900,424,UNISEX,7,UNIVERSIDAD,ESTÁNDAR,CMX,CIUDAD DE MÉXICO,900,424,2021,03-mar
59622,1,U001,RELAX UNIVERSE,21/03/2021,1,30M,30 Y MEDIO,900,424,UNISEX,14,PABELLON,ESTÁNDAR,GDL,GUADALAJARA,900,424,2021,03-mar
